participant,group-id,n-comments,n-votes,n-agree,n-disagree,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
1030,1,0,38,23,15,,,,1,,-1,1,1,-1,-1,-1,,,,,1,1,,-1,-1,,-1,,,1,,,,,-1,-1,,,,,1,,1,1,1,,,,-1,-1,,,,1,,,1,,1,,-1,,,,1,,1,,1,1,-1,,,1,1,,,,,,,,-1,,,-1,,,,1,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,1,0,13,7,4,,,,1,1,-1,1,,,,0,,,1,,,,,1,,,,,,1,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1,0,7,4,3,,,,-1,,,-1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,1,0,12,7,5,,,,-1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,1,,,,,-1,,,,,,,,,,1,,-1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,0,0,44,30,4,,,,1,-1,0,1,,0,0,-1,,,1,,-1,1,1,,,-1,1,,,1,,,,,,,0,1,,1,,,1,,0,1,1,,0,1,,1,,1,,1,1,,1,,,,,,,,,1,,,0,,1,1,,,1,0,,,,,1,1,,0,,,,0,,,1,,,,,1,,,,1,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,0,0,46,30,9,,,,-1,1,1,1,,1,1,-1,,-1,-1,,-1,1,,1,1,,1,,,1,,,,,1,-1,,,,,0,,1,-1,1,1,,,1,1,,1,,,,1,1,,0,,,,,,1,,0,0,1,1,,0,1,,,,1,,,,,,1,1,,0,,,,,,,-1,,,1,,,,1,,,,,,1,,,,,,-1,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,0,0,22,14,5,,,,-1,,1,1,1,,1,,,-1,,-1,,,1,,,,1,,,,,,,,,,-1,,,1,0,,,,,,,,-1,1,,,,0,,,,,1,,,,,,,,,1,,1,1,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,0,0,36,19,17,,,,-1,,1,1,,,,1,,,-1,-1,,-1,,1,1,,1,,,,,,,,,-1,,,,1,,,,-1,-1,,1,,,,,1,,1,,-1,,,,,1,,,,,,,,-1,,-1,,-1,,-1,,,-1,,,,,1,1,,1,,,,-1,,,1,,,-1,,-1,,,,1,,,,1,,,,1,,1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,1,0,22,13,4,,,,1,0,-1,1,,0,,0,,,1,,0,,1,,,,0,,,,,,,,,,-1,,,,,,1,,,1,,,,-1,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,1,1,,,,,,-1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,1,0,29,15,14,,,,1,-1,,-1,,,,1,,,,,-1,,-1,,,-1,-1,,,,,,,,,,-1,,,,-1,,,,1,1,1,,,,,1,,,,1,-1,,,,,,,,,,1,1,-1,,1,1,,,,,-1,1,,,,,-1,,,,,,,,,,,,,,,1,,-1,,1,,,,-1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1,0,42,35,7,,,,1,1,,,,,-1,-1,,,-1,1,1,,1,-1,-1,1,1,,,1,,,,,1,,1,,,1,,,1,1,1,,,,,-1,,1,,,,,1,,1,,1,,,,1,,,,1,1,1,1,,1,1,,1,1,,,,,1,-1,,,,,,,,,,,,1,,,,1,,1,,,,1,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1,0,28,21,1,,,,1,1,,,,1,0,,,1,,,,1,,,,,0,,,,,,,,,0,0,,,-1,,,,,,,1,,,0,,,,,,,1,,1,,,,,,1,,1,,,,1,,,1,1,,1,,,,,,0,1,,,,,,,,,,,,1,,,,1,,1,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,1,0,21,16,1,,,,1,-1,,0,,,,,,,,,,,0,,1,,0,,,,,,,,,0,,1,,,,,1,,,1,,,,,,,,,,,1,,,,1,,,,,,1,,1,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,1,1,25,20,5,,,,1,1,,,,1,,,,,1,,1,,1,,,,,,,,,,,,-1,,-1,,,1,,,,,,1,,,,,,,,1,,-1,,,,,1,,,,1,,,1,1,1,,,,,1,,1,1,,,,,,,,-1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,1,0,36,22,14,,,,1,,-1,-1,,,,1,,1,-1,1,1,,-1,-1,-1,-1,,,,1,,,,,,-1,-1,,,1,-1,,-1,1,1,1,,,1,,,,,-1,,-1,,,1,,-1,,,,,,1,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,1,0,22,9,9,,,,1,0,,,-1,,,,,,,0,,,,,-1,-1,0,,,,,,,,-1,-1,,,,-1,-1,,,,,1,,,0,-1,,,,,,,,,,,,,,,,,1,,1,-1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,1,0,20,17,3,,,,1,,,,,,1,1,,,-1,,1,,,,,-1,,,,,,,,,,,,,,-1,,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,1,,1,1,,,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1,0,26,26,0,,,,1,1,1,,,,1,,,1,1,1,,1,,1,,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,,1,,,1,,,1,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1,0,20,13,6,,,,1,,,-1,,1,,,,,,-1,1,1,,,-1,,0,,,,,,,,-1,,,,,,,,,1,,,-1,,1,,,,,,,1,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1,0,31,22,9,,,,1,,-1,,1,,,1,,-1,-1,,1,,,-1,,-1,,,,,,,,,1,-1,1,1,,1,,,,1,1,1,1,,1,-1,,,,,,-1,,,,,,,,,,,,,-1,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1,0,58,44,14,,,,1,,1,1,1,,1,-1,,1,-1,-1,-1,1,1,-1,-1,-1,,,,,,,,,-1,-1,-1,,,,-1,,,,1,1,,,,,,1,,,,1,1,,1,,1,,,,,,1,1,1,1,,1,1,1,1,,1,,,,,,-1,-1,,-1,,,,,,,1,,,1,,1,,1,,1,,,,1,,,,1,,1,,,1,,1,,,,,,,,1,1,,1,1,,,1,,1,,,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,1,1,8,8,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1,0,41,30,11,,,,1,1,,,,-1,,,,,,,1,1,,-1,-1,1,,,,-1,,,,,1,-1,,,,-1,,,,1,1,1,-1,,1,-1,,1,,1,,,1,,1,,1,,,,1,,1,,1,1,,1,1,,1,,1,,,,,,-1,-1,,-1,,,,,,,1,,,1,,,,,,1,,,,1,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,0,28,17,10,,,,1,1,,,1,1,-1,1,,0,-1,,,-1,,,,,-1,,,,,,,,-1,,-1,-1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,1,,1,,1,1,,1,,,,,,,,,1,,,,,,,-1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,0,0,49,19,30,,,,-1,,,1,,1,1,-1,,-1,,,-1,-1,1,-1,-1,1,1,,,1,,,,,,1,1,,,1,,,,-1,-1,,-1,,1,,,,,,,1,-1,,,,,,,,,,,-1,,1,,-1,1,-1,-1,,-1,,,,,,1,-1,,1,,,,,,,-1,,,,,-1,,-1,,-1,,,,1,,,,,,-1,,,,,1,,,,,,,,-1,,,,-1,,,-1,,-1,,,,,-1,,,,-1,,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,1,0,31,21,10,,,,1,1,,,1,,,,,,1,,,,1,,,-1,,,,-1,,,,,-1,,-1,-1,,,-1,,,1,1,,1,,-1,,,,,-1,,-1,,,1,,,,,,,,,1,1,,1,,,1,,,,,,,,,-1,,,1,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,1,0,15,11,4,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,1,,,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,-1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,1,0,38,25,5,,,,1,,-1,,1,0,,0,,,,,,1,1,,0,,-1,,,,,,,,,1,0,0,,1,,,1,1,,,1,,-1,,,,,1,,,0,,,,1,,,,-1,,1,,,0,,,,1,,,1,,,,,,-1,,,1,,,,,,,,,,1,,1,,0,,1,,,,1,,,,,,,,,1,,,,,,,,,,,1,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,1,0,20,16,4,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,1,,-1,,,,,1,,,,,,,-1,,,,,,1,,,1,,,,,,,,,,,,,-1,,,,,,,1,,,,,,,,1,,1,,-1,,,,,,,,1,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,1,0,40,23,17,,,,1,1,-1,-1,1,-1,-1,1,,,1,1,-1,,,-1,-1,1,-1,,,-1,,,,,,-1,,,,,-1,,1,1,1,,1,,1,-1,,,,,,,-1,,,,,,,,,,1,1,,-1,1,1,,1,,,1,1,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,0,0,25,23,2,,,,1,,,,1,,1,,,,,1,-1,,,,1,,1,,,,,,,,1,-1,1,,,1,,,,,,1,,,,,,1,,,,1,1,,,,1,,,,,,1,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,1,0,16,12,3,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,1,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,-1,,-1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,1,0,15,3,0,,,,0,,,0,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,1,,0,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,1,0,40,23,10,,,,1,,,-1,1,,,-1,,1,,,-1,1,1,1,0,-1,1,,,1,,,,,,,,,,-1,-1,,1,1,,0,1,,1,,,1,,-1,,-1,,,,,,,,,,,,,,1,,1,0,,,,,,,,,,1,1,,,,,,,,,,,,1,,0,,,,,,,,1,,,,,,1,,,0,,,,,,,,,,1,-1,0,-1,,,,,,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,1,0,26,19,7,,,,1,1,,1,1,,,,,,,1,-1,1,,,,,1,,,,,,,,-1,,,,,,-1,,-1,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,-1,,-1,,,,,,1,,,,,,,1,,-1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,1,0,27,19,8,,,,1,,-1,,1,,,,,,-1,1,1,1,,,,,,,,,,,,,-1,-1,,-1,,1,,,,,1,1,-1,,,,,,,,,,1,,1,,1,,,,1,,,,,,,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,-1,,,,,,1,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,1,0,28,16,12,,,,1,,1,-1,1,,-1,-1,,,-1,,,1,,,,-1,,,,,,,,,,,,,,-1,,,,1,,1,-1,,,,,,,,,,-1,,,,,,,,,,-1,1,,,,1,1,,,,,,,,,,,,,-1,,,,,,,1,,,,,,,-1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,-1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,1,1,9,7,0,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,1,0,48,31,7,,,,1,,,,1,0,1,-1,,0,,1,-1,1,1,-1,1,,1,,,,,,,,,-1,,,,0,0,,1,,,,0,,-1,0,,,,-1,,-1,1,,1,,0,,,,1,,0,,,,1,1,,1,1,,,,,,,,,,,1,,,,,,,,,,1,,,,0,,1,,,,1,,,,1,,,,,1,,1,,,,,,,,1,1,1,0,1,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,1,0,25,19,6,,,,1,,1,1,-1,1,,,,,,1,,,1,,-1,,-1,,,,,,,,,-1,,,,,-1,,1,1,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,1,1,,,1,,,,,,,-1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,1,0,16,12,3,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,1,1,,,,,,,1,,,,,,,1,,,,,,,,1,,,-1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,1,0,45,36,5,,,,1,,,,1,1,1,0,,1,1,,0,1,1,1,,1,,,,,,,,,,,,1,,,-1,,1,1,1,1,1,,0,,,,,1,,1,1,,1,,-1,,,,,,1,1,,1,,,1,,,,-1,0,,,,,1,-1,,1,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,-1,,,,1,,,,,,,,,,,1,,,1,,,1,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,1,0,20,16,3,,,,1,,,,1,,1,,,1,,1,-1,,,,,1,,,,,,,,,,,1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,-1,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,1,0,37,26,11,,,,1,-1,,,,,1,,,1,,,1,,,-1,,-1,-1,,,,,,,,,-1,,-1,,,-1,,,,1,1,,,,-1,,1,,,,1,,,,,,,,,,,,,,,,1,1,,1,,1,1,,,,,,,,-1,,,,1,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,-1,,,1,,,1,,1,,,,,1,,,,1,,1,,-1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,1,0,36,19,9,,,,1,1,1,-1,,,,0,,,-1,,,,,1,0,,-1,,,,,,,,,,-1,,,,,,,,0,,1,,,-1,,,,-1,,1,-1,,1,,,,,,1,,0,1,,1,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,-1,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,0,,,,,,,,1,,1,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3228,1,0,25,12,4,,,,1,1,,,1,,,,,,1,,,,1,,,,1,,,,,,,,,-1,0,0,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,1,0,,1,,,,0,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,1,,,,,,,1,,,,1,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3253,0,0,18,13,2,,,,1,1,1,,,,,,,,-1,,1,,,,,,,,,1,,,,,,,,1,,1,1,,,,,1,,,,,,-1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,,0,2,0,2,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3382,1,0,54,40,13,,,,1,1,1,-1,1,,-1,1,,,,1,-1,1,,-1,-1,-1,,,,-1,,,,,1,,-1,,,,-1,,,1,,,,,,0,,1,,,,1,,,,,-1,,,,1,,,1,1,,,,1,1,,,1,,,,,,,-1,,,,,,1,,,1,,,,,1,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,1,,1,1,1,,1,,,,,,,,,,1,1,,,1,,1,1,1,1,,-1,,,,,,,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,
3412,1,0,16,11,3,,,,1,1,,1,,1,,,,,,0,,,,,1,,,,,,,,,,,-1,,,,,,,,,,,,,1,,,,,,,-1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,1,0,36,21,13,,,,1,,,,1,,,,,-1,-1,1,,,0,,,-1,,,,1,,,,,,-1,,,,,,,,,1,1,,,,-1,,,,-1,,-1,,,,,,,,,,,,1,,,,1,,1,,,1,,,,,,,,,-1,,,,,,,,,,1,,,,-1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,1,,,,1,,1,,1,,,,,,,,1,-1,,,1,,-1,-1,0,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,1,0,30,16,5,,,,1,,,,,0,,0,,,,,0,1,0,,1,,1,,,,,,,,,-1,1,,,,,,,,,,1,,0,,,1,,-1,,-1,,,,,,,,,1,,1,,,,,0,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,,,,-1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,-1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577,1,0,28,17,8,,,,1,1,0,-1,,1,1,-1,,-1,0,,,,,,,,,,,,,,,,,-1,,1,,,,,,,,,,,-1,,,,,,,,1,,,,-1,,,,,,,,,1,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,1,,,-1,,,,1,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,1,0,36,30,4,,,,1,1,,,,1,,,,,1,,,1,1,1,1,1,,,,,,,,,1,-1,,,,1,,,1,,1,,1,,,1,,,,-1,,,,,1,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,-1,,,,1,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,1,,1,,,,1,,,,,1,1,,,,,,,,1,,,-1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,0,0,48,30,18,,,,1,-1,,1,,1,,1,,,,-1,,,,,,1,1,,,1,,,,,1,,1,,,,1,,1,,-1,-1,1,,,1,,,,1,,1,1,,-1,,,,,,1,,1,,,,,,-1,,-1,,,-1,,,,,1,1,,1,,,,-1,,,,,,,,,,,,1,,,,,,,,1,,1,,,-1,,-1,,,,,,,,-1,1,-1,1,,,,,,,,,,,,,,,1,,-1,1,,,-1,-1,,,,,,,,,,,,-1,,,,,,1,,1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
